"datetime","realization","MDE_ele"
2023-01-01,"20",1051.89
2023-02-01,"20",1051.05
2023-03-01,"20",1048.77
2023-04-01,"20",1043.89
2023-05-01,"20",1040.16
2023-06-01,"20",1035.22
2023-07-01,"20",1032.06
2023-08-01,"20",1031.2
2023-09-01,"20",1029.35
2023-10-01,"20",1029.42
2023-11-01,"20",1028.68
2023-12-01,"20",1029.67
2024-01-01,"20",1031.96
2024-02-01,"20",1032.6
2024-03-01,"20",1030.76
2024-04-01,"20",1025.73
2024-05-01,"20",1022.14
2024-06-01,"20",1017.2
2024-07-01,"20",1013.87
2024-08-01,"20",1012.81
2024-09-01,"20",1011.41
2024-10-01,"20",1014.61
2024-11-01,"20",1016.51
2024-12-01,"20",1019.65
2025-01-01,"20",1023.6
2025-02-01,"20",1025.96
2025-03-01,"20",1025.71
2025-04-01,"20",1022.69
2025-05-01,"20",1021.87
2025-06-01,"20",1019.47
2025-07-01,"20",1018.31
2025-08-01,"20",1018.7
2025-09-01,"20",1019.02
2025-10-01,"20",1022.03
2025-11-01,"20",1023.68
2025-12-01,"20",1026.31
2026-01-01,"20",1031.95
2026-02-01,"20",1034.11
2026-03-01,"20",1034.56
2026-04-01,"20",1033.1
2026-05-01,"20",1031.62
2026-06-01,"20",1028.77
2026-07-01,"20",1026.73
2026-08-01,"20",1027.72
2026-09-01,"20",1027.99
2026-10-01,"20",1031.55
2026-11-01,"20",1032.26
2026-12-01,"20",1038.13
2027-01-01,"20",1039.37
2027-02-01,"20",1039.35
2027-03-01,"20",1036.75
2027-04-01,"20",1032.97
2027-05-01,"20",1029.82
2027-06-01,"20",1025.28
2027-07-01,"20",1021.59
2027-08-01,"20",1019.64
2027-09-01,"20",1017.88
2027-10-01,"20",1021.36
2027-11-01,"20",1023.13
2027-12-01,"20",1026.66
2028-01-01,"20",1030.57
2028-02-01,"20",1031.97
2028-03-01,"20",1031.35
2028-04-01,"20",1028.45
2028-05-01,"20",1026.75
2028-06-01,"20",1023.46
2028-07-01,"20",1023.27
2028-08-01,"20",1025.68
2028-09-01,"20",1026.49
2028-10-01,"20",1030.09
2028-11-01,"20",1032.01
2028-12-01,"20",1035
2029-01-01,"20",1039.36
2029-02-01,"20",1041.1
