"datetime","realization","MDE_ele"
2023-01-01,"14",1053.16
2023-02-01,"14",1053.3
2023-03-01,"14",1051.11
2023-04-01,"14",1046.04
2023-05-01,"14",1042.48
2023-06-01,"14",1037.98
2023-07-01,"14",1034.11
2023-08-01,"14",1033.3
2023-09-01,"14",1032.04
2023-10-01,"14",1032.17
2023-11-01,"14",1031.01
2023-12-01,"14",1031.54
2024-01-01,"14",1033.04
2024-02-01,"14",1032.26
2024-03-01,"14",1028.92
2024-04-01,"14",1022.86
2024-05-01,"14",1018.68
2024-06-01,"14",1013.4
2024-07-01,"14",1009.54
2024-08-01,"14",1007.63
2024-09-01,"14",1007.68
2024-10-01,"14",1011.33
2024-11-01,"14",1012.7
2024-12-01,"14",1015.03
2025-01-01,"14",1016.1
2025-02-01,"14",1014.98
2025-03-01,"14",1009.54
2025-04-01,"14",1002.3
2025-05-01,"14",997.66
2025-06-01,"14",991.29
2025-07-01,"14",986.57
2025-08-01,"14",985.01
2025-09-01,"14",982.94
2025-10-01,"14",986.77
2025-11-01,"14",988.57
2025-12-01,"14",989.27
2026-01-01,"14",988.15
2026-02-01,"14",985.09
2026-03-01,"14",977.66
2026-04-01,"14",970.64
2026-05-01,"14",966.91
2026-06-01,"14",961.32
2026-07-01,"14",956.21
2026-08-01,"14",950.09
2026-09-01,"14",946.9
2026-10-01,"14",949.62
2026-11-01,"14",949.69
2026-12-01,"14",949.41
2027-01-01,"14",958.03
2027-02-01,"14",963.81
2027-03-01,"14",963.26
2027-04-01,"14",959.51
2027-05-01,"14",963.1
2027-06-01,"14",963.87
2027-07-01,"14",965.88
2027-08-01,"14",978.74
2027-09-01,"14",984
2027-10-01,"14",989.27
2027-11-01,"14",991.44
2027-12-01,"14",995.24
2028-01-01,"14",998.22
2028-02-01,"14",998.7
2028-03-01,"14",997.65
2028-04-01,"14",992.14
2028-05-01,"14",987.98
2028-06-01,"14",983.49
2028-07-01,"14",979.99
2028-08-01,"14",984.12
2028-09-01,"14",984.95
2028-10-01,"14",991.08
2028-11-01,"14",993.69
2028-12-01,"14",997.17
2029-01-01,"14",1000.8
2029-02-01,"14",1000.87
2029-03-01,"14",999.33
2029-04-01,"14",994.53
2029-05-01,"14",991.37
2029-06-01,"14",986.56
2029-07-01,"14",982.47
2029-08-01,"14",985.43
2029-09-01,"14",985.74
2029-10-01,"14",990.24
2029-11-01,"14",993.3
2029-12-01,"14",997.86
2030-01-01,"14",1001.87
2030-02-01,"14",1004.45
2030-03-01,"14",1004.94
2030-04-01,"14",1002.57
2030-05-01,"14",1001.85
2030-06-01,"14",999.43
2030-07-01,"14",999
2030-08-01,"14",1007.2
2030-09-01,"14",1012.7
2030-10-01,"14",1016.75
2030-11-01,"14",1019.49
2030-12-01,"14",1023.4
2031-01-01,"14",1024.94
2031-02-01,"14",1024.76
2031-03-01,"14",1021.4
2031-04-01,"14",1016.61
2031-05-01,"14",1013.97
2031-06-01,"14",1011.37
2031-07-01,"14",1010.49
2031-08-01,"14",1018.72
2031-09-01,"14",1025.11
2031-10-01,"14",1026.05
2031-11-01,"14",1025.99
2031-12-01,"14",1027.32
2032-01-01,"14",1030.85
2032-02-01,"14",1030.59
2032-03-01,"14",1028.48
2032-04-01,"14",1024.66
2032-05-01,"14",1020.78
2032-06-01,"14",1015.26
2032-07-01,"14",1012.54
2032-08-01,"14",1017.76
2032-09-01,"14",1020.65
2032-10-01,"14",1024.45
2032-11-01,"14",1025.28
2032-12-01,"14",1031.45
2033-01-01,"14",1036.2
2033-02-01,"14",1039.2
2033-03-01,"14",1039.77
2033-04-01,"14",1038.87
2033-05-01,"14",1038.61
2033-06-01,"14",1037.21
2033-07-01,"14",1037.07
2033-08-01,"14",1038.77
2033-09-01,"14",1039.77
2033-10-01,"14",1042.86
2033-11-01,"14",1044.4
2033-12-01,"14",1047.55
2034-01-01,"14",1048.14
2034-02-01,"14",1046.75
2034-03-01,"14",1043.31
2034-04-01,"14",1037.9
2034-05-01,"14",1033.55
2034-06-01,"14",1027.46
2034-07-01,"14",1024.02
2034-08-01,"14",1022.97
2034-09-01,"14",1021.05
2034-10-01,"14",1024.19
2034-11-01,"14",1025.6
2034-12-01,"14",1028.13
2035-01-01,"14",1030.17
2035-02-01,"14",1029.81
2035-03-01,"14",1027.3
2035-04-01,"14",1022.01
2035-05-01,"14",1018.11
2035-06-01,"14",1012.36
2035-07-01,"14",1009.27
2035-08-01,"14",1008.38
2035-09-01,"14",1007.63
2035-10-01,"14",1011.05
2035-11-01,"14",1014.32
2035-12-01,"14",1017.28
2036-01-01,"14",1020.44
2036-02-01,"14",1021.17
2036-03-01,"14",1016.78
2036-04-01,"14",1011.1
2036-05-01,"14",1005.31
2036-06-01,"14",999.22
2036-07-01,"14",998.72
2036-08-01,"14",1006.16
2036-09-01,"14",1009.63
2036-10-01,"14",1013.64
2036-11-01,"14",1015.78
2036-12-01,"14",1019.66
2037-01-01,"14",1022.72
2037-02-01,"14",1022.96
2037-03-01,"14",1019.24
2037-04-01,"14",1013.47
2037-05-01,"14",1008.26
2037-06-01,"14",1001.86
2037-07-01,"14",999.73
2037-08-01,"14",1004.5
2037-09-01,"14",1006.91
2037-10-01,"14",1011.98
2037-11-01,"14",1014.16
2037-12-01,"14",1017.75
2038-01-01,"14",1020.41
2038-02-01,"14",1019.86
2038-03-01,"14",1016.95
2038-04-01,"14",1011.79
2038-05-01,"14",1007.09
2038-06-01,"14",1002.39
2038-07-01,"14",1001.23
2038-08-01,"14",1006.15
2038-09-01,"14",1008.96
2038-10-01,"14",1013.12
2038-11-01,"14",1015.63
2038-12-01,"14",1019.62
2039-01-01,"14",1024.83
2039-02-01,"14",1027.45
2039-03-01,"14",1025.54
2039-04-01,"14",1021.36
2039-05-01,"14",1018.99
2039-06-01,"14",1016.19
2039-07-01,"14",1018.6
2039-08-01,"14",1025.25
2039-09-01,"14",1030.52
2039-10-01,"14",1031.3
2039-11-01,"14",1031.38
2039-12-01,"14",1032.87
2040-01-01,"14",1035.72
2040-02-01,"14",1034.89
2040-03-01,"14",1031.62
2040-04-01,"14",1025.28
2040-05-01,"14",1020.36
2040-06-01,"14",1013.96
2040-07-01,"14",1010.21
2040-08-01,"14",1007.4
2040-09-01,"14",1004.96
2040-10-01,"14",1008.96
2040-11-01,"14",1010.75
2040-12-01,"14",1014.09
2041-01-01,"14",1017.84
2041-02-01,"14",1018.88
2041-03-01,"14",1018.34
2041-04-01,"14",1015.39
2041-05-01,"14",1013.41
2041-06-01,"14",1011.57
2041-07-01,"14",1013.12
2041-08-01,"14",1020.89
2041-09-01,"14",1026.51
2041-10-01,"14",1027.16
2041-11-01,"14",1028.49
2041-12-01,"14",1031.32
2042-01-01,"14",1036.24
2042-02-01,"14",1040.26
2042-03-01,"14",1041.29
2042-04-01,"14",1038.7
2042-05-01,"14",1035.78
2042-06-01,"14",1030.71
2042-07-01,"14",1025.04
2042-08-01,"14",1024.59
2042-09-01,"14",1021.57
2042-10-01,"14",1026.27
2042-11-01,"14",1028.19
2042-12-01,"14",1031.13
2043-01-01,"14",1033.99
2043-02-01,"14",1033.94
2043-03-01,"14",1030.86
2043-04-01,"14",1025.05
2043-05-01,"14",1019.38
2043-06-01,"14",1013.14
2043-07-01,"14",1009.64
2043-08-01,"14",1007.3
2043-09-01,"14",1005.2
2043-10-01,"14",1009.25
2043-11-01,"14",1010.65
2043-12-01,"14",1014.28
2044-01-01,"14",1016.28
2044-02-01,"14",1015.21
2044-03-01,"14",1012.05
2044-04-01,"14",1005.93
2044-05-01,"14",1000.71
2044-06-01,"14",995.61
2044-07-01,"14",991.4
2044-08-01,"14",989.72
2044-09-01,"14",990.23
2044-10-01,"14",992.96
2044-11-01,"14",992.92
2044-12-01,"14",992.37
2045-01-01,"14",991.26
2045-02-01,"14",988.38
2045-03-01,"14",983.15
2045-04-01,"14",975.37
2045-05-01,"14",971.33
2045-06-01,"14",969.77
2045-07-01,"14",968.08
2045-08-01,"14",968.52
2045-09-01,"14",970.96
