"datetime","realization","MDE_ele"
2023-01-01,"24",1052.52
2023-02-01,"24",1052.82
2023-03-01,"24",1050.77
2023-04-01,"24",1047.55
2023-05-01,"24",1044.97
2023-06-01,"24",1041.14
2023-07-01,"24",1038.21
2023-08-01,"24",1036.92
2023-09-01,"24",1035.61
2023-10-01,"24",1038.49
2023-11-01,"24",1039.79
2023-12-01,"24",1042.76
2024-01-01,"24",1045.97
2024-02-01,"24",1046.85
2024-03-01,"24",1045.83
2024-04-01,"24",1042.67
2024-05-01,"24",1040.61
2024-06-01,"24",1037.05
2024-07-01,"24",1036.38
2024-08-01,"24",1038.15
2024-09-01,"24",1038.45
2024-10-01,"24",1041.41
2024-11-01,"24",1042.79
2024-12-01,"24",1045.22
2025-01-01,"24",1046.42
2025-02-01,"24",1045.41
2025-03-01,"24",1042.39
2025-04-01,"24",1036.76
2025-05-01,"24",1032.4
2025-06-01,"24",1026.29
2025-07-01,"24",1022.63
2025-08-01,"24",1021.02
2025-09-01,"24",1019.54
2025-10-01,"24",1022
2025-11-01,"24",1024.35
2025-12-01,"24",1026.43
2026-01-01,"24",1027.46
2026-02-01,"24",1026.77
2026-03-01,"24",1022.24
2026-04-01,"24",1016.48
2026-05-01,"24",1011.27
2026-06-01,"24",1004.43
2026-07-01,"24",1000.07
2026-08-01,"24",998.3
2026-09-01,"24",996.82
2026-10-01,"24",1000.25
2026-11-01,"24",1001.66
2026-12-01,"24",1004.98
2027-01-01,"24",1008.46
2027-02-01,"24",1009.64
2027-03-01,"24",1007.29
2027-04-01,"24",1002.76
2027-05-01,"24",999.46
2027-06-01,"24",994.8
2027-07-01,"24",992.07
2027-08-01,"24",991.7
2027-09-01,"24",990.7
2027-10-01,"24",995.8
2027-11-01,"24",997.76
2027-12-01,"24",1001.25
2028-01-01,"24",1004.86
2028-02-01,"24",1005.67
2028-03-01,"24",1003.98
2028-04-01,"24",1000.03
2028-05-01,"24",996.95
2028-06-01,"24",992.61
2028-07-01,"24",989.97
