"datetime","realization","MDE_ele"
2023-01-01,"4",1052.97
2023-02-01,"4",1053.35
2023-03-01,"4",1052.03
2023-04-01,"4",1047.98
2023-05-01,"4",1044.49
2023-06-01,"4",1040.7
2023-07-01,"4",1036.71
2023-08-01,"4",1035.67
2023-09-01,"4",1034.59
2023-10-01,"4",1034.59
2023-11-01,"4",1033.56
2023-12-01,"4",1034.63
2024-01-01,"4",1037.03
2024-02-01,"4",1038.27
2024-03-01,"4",1039.22
2024-04-01,"4",1035.91
2024-05-01,"4",1033.37
2024-06-01,"4",1028.64
2024-07-01,"4",1026.11
2024-08-01,"4",1026.32
2024-09-01,"4",1025.97
2024-10-01,"4",1027.27
2024-11-01,"4",1026.55
2024-12-01,"4",1028.66
2025-01-01,"4",1042.51
2025-02-01,"4",1052.91
2025-03-01,"4",1060.1
2025-04-01,"4",1060
2025-05-01,"4",1060.21
2025-06-01,"4",1059.66
2025-07-01,"4",1060.8
2025-08-01,"4",1064.89
2025-09-01,"4",1067.5
2025-10-01,"4",1070.23
2025-11-01,"4",1071.65
2025-12-01,"4",1074.15
2026-01-01,"4",1074.95
2026-02-01,"4",1073.97
2026-03-01,"4",1071.6
2026-04-01,"4",1066.41
2026-05-01,"4",1062.89
2026-06-01,"4",1057.8
2026-07-01,"4",1053.84
2026-08-01,"4",1051.28
2026-09-01,"4",1049.52
2026-10-01,"4",1049.87
2026-11-01,"4",1048.33
2026-12-01,"4",1049.76
2027-01-01,"4",1053.72
2027-02-01,"4",1055.82
2027-03-01,"4",1058.24
2027-04-01,"4",1054.74
2027-05-01,"4",1053.35
2027-06-01,"4",1050.44
2027-07-01,"4",1048.55
2027-08-01,"4",1047.64
2027-09-01,"4",1046.69
2027-10-01,"4",1049.82
2027-11-01,"4",1052.1
2027-12-01,"4",1055.13
2028-01-01,"4",1058.71
2028-02-01,"4",1059.95
2028-03-01,"4",1058.01
2028-04-01,"4",1055.99
2028-05-01,"4",1054.65
2028-06-01,"4",1052.25
