"datetime","realization","MDE_ele"
2023-01-01,"8",1054.79
2023-02-01,"8",1056.78
2023-03-01,"8",1059.12
2023-04-01,"8",1055.56
2023-05-01,"8",1054.15
2023-06-01,"8",1051.23
2023-07-01,"8",1049.34
2023-08-01,"8",1048.41
2023-09-01,"8",1047.43
2023-10-01,"8",1050.43
2023-11-01,"8",1052.57
2023-12-01,"8",1055.47
2024-01-01,"8",1058.91
2024-02-01,"8",1059.98
2024-03-01,"8",1057.87
2024-04-01,"8",1055.67
2024-05-01,"8",1054.15
2024-06-01,"8",1051.55
2024-07-01,"8",1051.14
2024-08-01,"8",1051.91
2024-09-01,"8",1051.96
2024-10-01,"8",1054.67
2024-11-01,"8",1056.52
2024-12-01,"8",1058.15
2025-01-01,"8",1060.51
2025-02-01,"8",1061.08
2025-03-01,"8",1061.17
2025-04-01,"8",1058.47
2025-05-01,"8",1056.46
2025-06-01,"8",1053.58
2025-07-01,"8",1052.29
2025-08-01,"8",1053.49
2025-09-01,"8",1054.59
2025-10-01,"8",1056.96
2025-11-01,"8",1058.56
2025-12-01,"8",1059.84
2026-01-01,"8",1066.72
2026-02-01,"8",1073.46
2026-03-01,"8",1078.47
2026-04-01,"8",1082.03
2026-05-01,"8",1085.56
2026-06-01,"8",1088.04
2026-07-01,"8",1092.42
2026-08-01,"8",1100.16
2026-09-01,"8",1105.2
2026-10-01,"8",1107.27
2026-11-01,"8",1107.56
2026-12-01,"8",1107.93
2027-01-01,"8",1109.84
2027-02-01,"8",1109.03
2027-03-01,"8",1106.64
2027-04-01,"8",1104.5
2027-05-01,"8",1104.86
2027-06-01,"8",1105.61
2027-07-01,"8",1109.75
2027-08-01,"8",1115.72
2027-09-01,"8",1117.29
2027-10-01,"8",1117.92
2027-11-01,"8",1117.8
2027-12-01,"8",1118.66
2028-01-01,"8",1119.64
2028-02-01,"8",1118.91
2028-03-01,"8",1116.69
2028-04-01,"8",1112.14
2028-05-01,"8",1109.71
2028-06-01,"8",1106.88
2028-07-01,"8",1104.17
2028-08-01,"8",1103.04
2028-09-01,"8",1101.28
2028-10-01,"8",1102.31
2028-11-01,"8",1101.79
2028-12-01,"8",1102.35
2029-01-01,"8",1103.77
2029-02-01,"8",1103.26
2029-03-01,"8",1101.06
2029-04-01,"8",1096.73
2029-05-01,"8",1094.2
2029-06-01,"8",1090.87
2029-07-01,"8",1088.14
2029-08-01,"8",1087.39
2029-09-01,"8",1086.14
2029-10-01,"8",1086.97
2029-11-01,"8",1086.52
2029-12-01,"8",1087.14
2030-01-01,"8",1087.91
2030-02-01,"8",1086.67
2030-03-01,"8",1083.66
2030-04-01,"8",1080.13
2030-05-01,"8",1078.73
2030-06-01,"8",1076.54
2030-07-01,"8",1075.17
2030-08-01,"8",1075.82
2030-09-01,"8",1077.19
2030-10-01,"8",1078.68
2030-11-01,"8",1078.51
2030-12-01,"8",1079.25
2031-01-01,"8",1079.69
2031-02-01,"8",1078.66
2031-03-01,"8",1075.09
2031-04-01,"8",1070.2
2031-05-01,"8",1067
2031-06-01,"8",1062.49
2031-07-01,"8",1059.23
2031-08-01,"8",1057.7
2031-09-01,"8",1055.69
2031-10-01,"8",1054.9
2031-11-01,"8",1053.36
2031-12-01,"8",1052.97
2032-01-01,"8",1054.18
2032-02-01,"8",1054.1
2032-03-01,"8",1051
2032-04-01,"8",1046.89
2032-05-01,"8",1043.31
2032-06-01,"8",1038.34
2032-07-01,"8",1035.02
2032-08-01,"8",1033.38
2032-09-01,"8",1032.72
2032-10-01,"8",1034.89
2032-11-01,"8",1035.52
2032-12-01,"8",1037.08
2033-01-01,"8",1045.83
2033-02-01,"8",1051.78
2033-03-01,"8",1053.39
2033-04-01,"8",1051.16
2033-05-01,"8",1050.14
2033-06-01,"8",1046.57
2033-07-01,"8",1043.86
2033-08-01,"8",1043.61
2033-09-01,"8",1042.67
2033-10-01,"8",1043.75
2033-11-01,"8",1042.82
2033-12-01,"8",1043.58
2034-01-01,"8",1044.82
2034-02-01,"8",1044.53
2034-03-01,"8",1042.86
2034-04-01,"8",1038.28
2034-05-01,"8",1034.53
2034-06-01,"8",1029.74
2034-07-01,"8",1026.23
2034-08-01,"8",1025.14
2034-09-01,"8",1023.35
2034-10-01,"8",1027.56
2034-11-01,"8",1028.91
2034-12-01,"8",1031.02
2035-01-01,"8",1034.24
2035-02-01,"8",1035.27
2035-03-01,"8",1034.84
2035-04-01,"8",1031.48
2035-05-01,"8",1029.33
2035-06-01,"8",1026.05
2035-07-01,"8",1024.89
2035-08-01,"8",1026.28
2035-09-01,"8",1026.16
2035-10-01,"8",1026.53
2035-11-01,"8",1026.08
2035-12-01,"8",1027.38
2036-01-01,"8",1029.76
2036-02-01,"8",1030.49
2036-03-01,"8",1028.72
2036-04-01,"8",1023.75
2036-05-01,"8",1020.24
2036-06-01,"8",1015.37
2036-07-01,"8",1012.13
2036-08-01,"8",1011.17
2036-09-01,"8",1009.87
2036-10-01,"8",1013.2
2036-11-01,"8",1015.2
2036-12-01,"8",1018.43
2037-01-01,"8",1022.44
2037-02-01,"8",1024.85
2037-03-01,"8",1024.63
2037-04-01,"8",1021.63
2037-05-01,"8",1020.84
2037-06-01,"8",1018.46
2037-07-01,"8",1017.33
2037-08-01,"8",1017.76
2037-09-01,"8",1018.1
2037-10-01,"8",1021.16
2037-11-01,"8",1022.86
2037-12-01,"8",1025.54
2038-01-01,"8",1031.39
2038-02-01,"8",1033.74
2038-03-01,"8",1034.39
2038-04-01,"8",1033.12
2038-05-01,"8",1031.82
2038-06-01,"8",1029.16
2038-07-01,"8",1027.31
2038-08-01,"8",1028.49
2038-09-01,"8",1028.94
2038-10-01,"8",1032.68
2038-11-01,"8",1033.57
2038-12-01,"8",1039.59
2039-01-01,"8",1043.31
2039-02-01,"8",1045.45
2039-03-01,"8",1045.23
2039-04-01,"8",1043.65
2039-05-01,"8",1042.68
2039-06-01,"8",1040.56
2039-07-01,"8",1039.57
2039-08-01,"8",1040.38
2039-09-01,"8",1040.7
2039-10-01,"8",1043.76
2039-11-01,"8",1045.28
2039-12-01,"8",1048.4
2040-01-01,"8",1051.45
2040-02-01,"8",1052.24
2040-03-01,"8",1051.2
2040-04-01,"8",1048.07
2040-05-01,"8",1046.01
2040-06-01,"8",1042.49
