"datetime","realization","MDE_ele"
2023-01-01,"21",1052.6
2023-02-01,"21",1052.79
2023-03-01,"21",1050.74
2023-04-01,"21",1045.79
2023-05-01,"21",1042.19
2023-06-01,"21",1037.36
2023-07-01,"21",1034
2023-08-01,"21",1032.66
2023-09-01,"21",1030.99
2023-10-01,"21",1033.43
2023-11-01,"21",1034.69
2023-12-01,"21",1037.1
2024-01-01,"21",1040.24
2024-02-01,"21",1041.9
2024-03-01,"21",1041.16
2024-04-01,"21",1037.81
2024-05-01,"21",1036.56
2024-06-01,"21",1033.83
2024-07-01,"21",1032.24
2024-08-01,"21",1032.1
2024-09-01,"21",1031.91
2024-10-01,"21",1034.23
2024-11-01,"21",1035.28
2024-12-01,"21",1037.3
2025-01-01,"21",1042.36
2025-02-01,"21",1044.11
2025-03-01,"21",1044.25
2025-04-01,"21",1042.55
2025-05-01,"21",1040.83
2025-06-01,"21",1037.79
2025-07-01,"21",1035.51
2025-08-01,"21",1036.14
2025-09-01,"21",1036.08
2025-10-01,"21",1039.21
2025-11-01,"21",1039.59
2025-12-01,"21",1044.96
2026-01-01,"21",1046.15
2026-02-01,"21",1046.11
2026-03-01,"21",1043.57
2026-04-01,"21",1039.89
2026-05-01,"21",1036.82
2026-06-01,"21",1032.4
2026-07-01,"21",1028.8
2026-08-01,"21",1026.88
2026-09-01,"21",1025.15
2026-10-01,"21",1028.49
2026-11-01,"21",1030.16
2026-12-01,"21",1033.56
2027-01-01,"21",1036.99
2027-02-01,"21",1038.02
2027-03-01,"21",1037.07
2027-04-01,"21",1033.9
2027-05-01,"21",1031.87
2027-06-01,"21",1028.3
2027-07-01,"21",1027.74
2027-08-01,"21",1029.73
2027-09-01,"21",1030.17
2027-10-01,"21",1033.36
2027-11-01,"21",1034.89
2027-12-01,"21",1037.5
2028-01-01,"21",1041.82
2028-02-01,"21",1043.53
2028-03-01,"21",1043.37
2028-04-01,"21",1040.42
2028-05-01,"21",1038.79
2028-06-01,"21",1035.67
2028-07-01,"21",1035.27
2028-08-01,"21",1036.98
2028-09-01,"21",1038.13
2028-10-01,"21",1038.66
2028-11-01,"21",1039.4
2028-12-01,"21",1040.28
2029-01-01,"21",1042.21
2029-02-01,"21",1042.45
2029-03-01,"21",1039.18
2029-04-01,"21",1034.75
2029-05-01,"21",1030.86
2029-06-01,"21",1025.57
2029-07-01,"21",1022.65
2029-08-01,"21",1022.11
2029-09-01,"21",1021.65
2029-10-01,"21",1024.93
2029-11-01,"21",1026.43
2029-12-01,"21",1029.62
2030-01-01,"21",1031.49
2030-02-01,"21",1031.48
2030-03-01,"21",1028.21
2030-04-01,"21",1023.08
2030-05-01,"21",1019.12
2030-06-01,"21",1013.83
2030-07-01,"21",1010.06
2030-08-01,"21",1008.34
2030-09-01,"21",1006.43
2030-10-01,"21",1011.24
2030-11-01,"21",1013.15
2030-12-01,"21",1016.49
2031-01-01,"21",1020.03
2031-02-01,"21",1021.01
2031-03-01,"21",1019.65
2031-04-01,"21",1016.21
2031-05-01,"21",1013.58
2031-06-01,"21",1009.8
2031-07-01,"21",1007.57
2031-08-01,"21",1007.63
2031-09-01,"21",1007.08
2031-10-01,"21",1011.28
2031-11-01,"21",1013.81
2031-12-01,"21",1017.84
2032-01-01,"21",1022.2
2032-02-01,"21",1024.86
2032-03-01,"21",1024.02
2032-04-01,"21",1020.79
2032-05-01,"21",1018.3
2032-06-01,"21",1013.87
2032-07-01,"21",1011.75
2032-08-01,"21",1011.04
2032-09-01,"21",1010.59
2032-10-01,"21",1014.04
2032-11-01,"21",1016.34
2032-12-01,"21",1019.71
2033-01-01,"21",1024.93
2033-02-01,"21",1027.13
2033-03-01,"21",1026.95
2033-04-01,"21",1023.44
2033-05-01,"21",1021.37
2033-06-01,"21",1018.07
2033-07-01,"21",1017.82
2033-08-01,"21",1018.73
2033-09-01,"21",1019.17
2033-10-01,"21",1023.27
2033-11-01,"21",1025.3
2033-12-01,"21",1028.78
2034-01-01,"21",1031.03
2034-02-01,"21",1031.51
2034-03-01,"21",1030.79
2034-04-01,"21",1026.5
2034-05-01,"21",1023.35
2034-06-01,"21",1018.13
2034-07-01,"21",1013.01
2034-08-01,"21",1010.25
2034-09-01,"21",1008.11
2034-10-01,"21",1011.13
2034-11-01,"21",1014.48
2034-12-01,"21",1018.96
2035-01-01,"21",1024.58
2035-02-01,"21",1028.18
2035-03-01,"21",1028.94
2035-04-01,"21",1028.42
2035-05-01,"21",1027.77
2035-06-01,"21",1026.07
2035-07-01,"21",1025.68
2035-08-01,"21",1028.49
2035-09-01,"21",1029.5
2035-10-01,"21",1034.36
2035-11-01,"21",1036.55
2035-12-01,"21",1039.71
2036-01-01,"21",1044.03
2036-02-01,"21",1046.3
2036-03-01,"21",1046.13
2036-04-01,"21",1043.7
2036-05-01,"21",1041.48
2036-06-01,"21",1039.02
2036-07-01,"21",1038.82
2036-08-01,"21",1040.92
2036-09-01,"21",1041.17
2036-10-01,"21",1042.21
2036-11-01,"21",1041.32
2036-12-01,"21",1042.75
2037-01-01,"21",1045.45
2037-02-01,"21",1045.34
2037-03-01,"21",1043.48
2037-04-01,"21",1038.95
2037-05-01,"21",1035.32
2037-06-01,"21",1031.88
2037-07-01,"21",1029.36
2037-08-01,"21",1029.07
2037-09-01,"21",1030.19
2037-10-01,"21",1033.13
2037-11-01,"21",1034.58
2037-12-01,"21",1037.14
2038-01-01,"21",1038.54
2038-02-01,"21",1038.39
2038-03-01,"21",1036.3
2038-04-01,"21",1031.39
2038-05-01,"21",1027.03
2038-06-01,"21",1022.24
2038-07-01,"21",1017.02
2038-08-01,"21",1014.91
2038-09-01,"21",1013.22
2038-10-01,"21",1016.64
2038-11-01,"21",1018.57
2038-12-01,"21",1022.29
2039-01-01,"21",1025.03
2039-02-01,"21",1025.76
2039-03-01,"21",1026.11
2039-04-01,"21",1022.11
2039-05-01,"21",1018.86
2039-06-01,"21",1013.15
2039-07-01,"21",1009.61
2039-08-01,"21",1008.88
2039-09-01,"21",1008.01
2039-10-01,"21",1013
2039-11-01,"21",1015.42
