"datetime","realization","MDE_ele"
2023-01-01,"5",1052.82
2023-02-01,"5",1053.66
2023-03-01,"5",1054.23
2023-04-01,"5",1050.85
2023-05-01,"5",1048.24
2023-06-01,"5",1043.57
2023-07-01,"5",1040.97
2023-08-01,"5",1040.88
2023-09-01,"5",1040.26
2023-10-01,"5",1041.09
2023-11-01,"5",1040.03
2023-12-01,"5",1041.62
2024-01-01,"5",1051.43
2024-02-01,"5",1058.58
2024-03-01,"5",1063.91
2024-04-01,"5",1062.06
2024-05-01,"5",1060.93
2024-06-01,"5",1057.62
2024-07-01,"5",1054.44
2024-08-01,"5",1054.07
2024-09-01,"5",1053.36
2024-10-01,"5",1056.24
2024-11-01,"5",1057.71
2024-12-01,"5",1060.35
2025-01-01,"5",1063.47
2025-02-01,"5",1064.43
2025-03-01,"5",1064.07
2025-04-01,"5",1060.6
2025-05-01,"5",1058.88
2025-06-01,"5",1055.72
2025-07-01,"5",1054.05
2025-08-01,"5",1053.98
2025-09-01,"5",1054.07
2025-10-01,"5",1054.37
2025-11-01,"5",1052.83
2025-12-01,"5",1054.19
2026-01-01,"5",1057.97
2026-02-01,"5",1059.93
2026-03-01,"5",1062.23
2026-04-01,"5",1058.7
2026-05-01,"5",1057.29
2026-06-01,"5",1054.38
2026-07-01,"5",1052.47
2026-08-01,"5",1051.52
2026-09-01,"5",1050.54
2026-10-01,"5",1053.53
2026-11-01,"5",1055.66
2026-12-01,"5",1058.55
2027-01-01,"5",1062.07
2027-02-01,"5",1063.3
2027-03-01,"5",1061.39
2027-04-01,"5",1059.4
2027-05-01,"5",1058.07
2027-06-01,"5",1055.7
2027-07-01,"5",1055.47
2027-08-01,"5",1056.39
2027-09-01,"5",1056.61
2027-10-01,"5",1059.42
2027-11-01,"5",1061.37
2027-12-01,"5",1063.1
2028-01-01,"5",1065.63
2028-02-01,"5",1066.41
2028-03-01,"5",1066.73
2028-04-01,"5",1070.51
2028-05-01,"5",1074.84
2028-06-01,"5",1078.81
2028-07-01,"5",1085.32
2028-08-01,"5",1095.85
2028-09-01,"5",1104.94
2028-10-01,"5",1106.97
2028-11-01,"5",1108.39
2028-12-01,"5",1109.56
2029-01-01,"5",1109.56
2029-02-01,"5",1109.48
2029-03-01,"5",1108.35
2029-04-01,"5",1106.31
2029-05-01,"5",1105.14
2029-06-01,"5",1102.68
2029-07-01,"5",1101.5
2029-08-01,"5",1100.59
2029-09-01,"5",1099.52
2029-10-01,"5",1100.74
2029-11-01,"5",1100.11
2029-12-01,"5",1099.59
2030-01-01,"5",1108
2030-02-01,"5",1114.03
2030-03-01,"5",1118.65
2030-04-01,"5",1119.59
2030-05-01,"5",1120.92
2030-06-01,"5",1121.68
2030-07-01,"5",1124.41
2030-08-01,"5",1129.32
2030-09-01,"5",1130.12
2030-10-01,"5",1130.68
2030-11-01,"5",1130.53
2030-12-01,"5",1131.31
2031-01-01,"5",1132.2
2031-02-01,"5",1131.47
2031-03-01,"5",1129.32
2031-04-01,"5",1124.94
2031-05-01,"5",1122.58
2031-06-01,"5",1119.84
2031-07-01,"5",1117.21
2031-08-01,"5",1116.07
2031-09-01,"5",1114.35
2031-10-01,"5",1115.26
2031-11-01,"5",1114.71
2031-12-01,"5",1115.18
2032-01-01,"5",1116.5
2032-02-01,"5",1115.99
2032-03-01,"5",1113.9
2032-04-01,"5",1109.79
2032-05-01,"5",1107.36
2032-06-01,"5",1104.16
2032-07-01,"5",1101.52
2032-08-01,"5",1100.76
2032-09-01,"5",1099.54
2032-10-01,"5",1100.3
2032-11-01,"5",1099.86
2032-12-01,"5",1100.42
2033-01-01,"5",1100.94
2033-02-01,"5",1099.54
2033-03-01,"5",1096.44
2033-04-01,"5",1091.57
2033-05-01,"5",1088.71
2033-06-01,"5",1084.99
2033-07-01,"5",1082.41
2033-08-01,"5",1080.77
2033-09-01,"5",1080.35
2033-10-01,"5",1081.6
2033-11-01,"5",1081.21
2033-12-01,"5",1081.72
2034-01-01,"5",1083.18
2034-02-01,"5",1083.07
2034-03-01,"5",1080.53
2034-04-01,"5",1076.63
2034-05-01,"5",1074.38
2034-06-01,"5",1070.94
2034-07-01,"5",1068.85
2034-08-01,"5",1068.5
2034-09-01,"5",1067.42
2034-10-01,"5",1066.65
2034-11-01,"5",1065.17
2034-12-01,"5",1064.78
2035-01-01,"5",1065.9
2035-02-01,"5",1065.83
2035-03-01,"5",1062.88
2035-04-01,"5",1058.98
2035-05-01,"5",1055.58
2035-06-01,"5",1050.86
2035-07-01,"5",1047.69
2035-08-01,"5",1046.1
2035-09-01,"5",1045.44
2035-10-01,"5",1047.45
2035-11-01,"5",1048.02
2035-12-01,"5",1049.47
2036-01-01,"5",1057.61
2036-02-01,"5",1063.1
2036-03-01,"5",1064.52
2036-04-01,"5",1062.29
2036-05-01,"5",1061.2
2036-06-01,"5",1057.69
2036-07-01,"5",1054.99
2036-08-01,"5",1054.6
2036-09-01,"5",1053.58
2036-10-01,"5",1054.49
2036-11-01,"5",1053.49
2036-12-01,"5",1054.08
2037-01-01,"5",1055.08
2037-02-01,"5",1054.63
2037-03-01,"5",1052.87
2037-04-01,"5",1048.32
2037-05-01,"5",1044.59
2037-06-01,"5",1039.88
2037-07-01,"5",1036.37
2037-08-01,"5",1035.17
2037-09-01,"5",1033.31
2037-10-01,"5",1037.13
2037-11-01,"5",1038.22
2037-12-01,"5",1040.06
2038-01-01,"5",1043.14
2038-02-01,"5",1044.12
2038-03-01,"5",1043.71
2038-04-01,"5",1040.48
2038-05-01,"5",1038.41
2038-06-01,"5",1035.26
2038-07-01,"5",1034.13
2038-08-01,"5",1035.43
2038-09-01,"5",1035.3
2038-10-01,"5",1035.65
2038-11-01,"5",1035.21
2038-12-01,"5",1036.44
2039-01-01,"5",1038.57
2039-02-01,"5",1039.13
2039-03-01,"5",1037.28
2039-04-01,"5",1032.35
2039-05-01,"5",1028.82
2039-06-01,"5",1023.97
2039-07-01,"5",1020.68
2039-08-01,"5",1019.58
2039-09-01,"5",1018.14
2039-10-01,"5",1021.17
2039-11-01,"5",1022.92
2039-12-01,"5",1025.87
2040-01-01,"5",1029.34
2040-02-01,"5",1031.26
2040-03-01,"5",1030.65
2040-04-01,"5",1027.32
2040-05-01,"5",1026.21
2040-06-01,"5",1023.54
2040-07-01,"5",1022.08
2040-08-01,"5",1022.14
2040-09-01,"5",1022.14
2040-10-01,"5",1024.76
2040-11-01,"5",1026.03
2040-12-01,"5",1028.29
2041-01-01,"5",1033.64
2041-02-01,"5",1035.55
2041-03-01,"5",1035.77
2041-04-01,"5",1034.08
2041-05-01,"5",1032.35
2041-06-01,"5",1029.27
2041-07-01,"5",1026.97
2041-08-01,"5",1027.71
2041-09-01,"5",1027.73
2041-10-01,"5",1031.06
2041-11-01,"5",1031.54
2041-12-01,"5",1037.19
2042-01-01,"5",1041.04
2042-02-01,"5",1043.28
2042-03-01,"5",1043.13
2042-04-01,"5",1041.6
2042-05-01,"5",1040.7
2042-06-01,"5",1038.63
2042-07-01,"5",1037.71
2042-08-01,"5",1038.59
2042-09-01,"5",1038.98
2042-10-01,"5",1042.14
2042-11-01,"5",1043.74
2042-12-01,"5",1046.96
2043-01-01,"5",1050.03
2043-02-01,"5",1050.84
2043-03-01,"5",1049.79
2043-04-01,"5",1046.63
2043-05-01,"5",1044.54
2043-06-01,"5",1040.98
2043-07-01,"5",1040.25
2043-08-01,"5",1041.92
2043-09-01,"5",1042.14
2043-10-01,"5",1044.97
2043-11-01,"5",1046.26
2043-12-01,"5",1048.57
2044-01-01,"5",1052.16
2044-02-01,"5",1053.3
2044-03-01,"5",1052.65
2044-04-01,"5",1049.25
2044-05-01,"5",1046.81
2044-06-01,"5",1042.22
2044-07-01,"5",1038.92
2044-08-01,"5",1041.79
2044-09-01,"5",1040.76
2044-10-01,"5",1040.76
2044-11-01,"5",1040.96
2044-12-01,"5",1041.33
2045-01-01,"5",1043.27
2045-02-01,"5",1043.54
2045-03-01,"5",1040.3
2045-04-01,"5",1035.91
2045-05-01,"5",1032.05
2045-06-01,"5",1026.8
2045-07-01,"5",1023.89
