"datetime","realization","MDE_ele"
2023-01-01,"11",1051.62
2023-02-01,"11",1052.5
2023-03-01,"11",1051.79
2023-04-01,"11",1049.71
2023-05-01,"11",1048.05
2023-06-01,"11",1044.85
2023-07-01,"11",1043.18
2023-08-01,"11",1042.38
2023-09-01,"11",1041.55
2023-10-01,"11",1044.63
2023-11-01,"11",1045.38
2023-12-01,"11",1046.21
2024-01-01,"11",1051.16
2024-02-01,"11",1052.67
2024-03-01,"11",1052.01
2024-04-01,"11",1048.13
2024-05-01,"11",1046.07
2024-06-01,"11",1043.55
2024-07-01,"11",1043.89
2024-08-01,"11",1045.13
2024-09-01,"11",1045.53
2024-10-01,"11",1047.98
2024-11-01,"11",1049.44
2024-12-01,"11",1052.14
2025-01-01,"11",1055.76
2025-02-01,"11",1057.24
2025-03-01,"11",1056.62
2025-04-01,"11",1052.6
2025-05-01,"11",1050.66
2025-06-01,"11",1048.41
2025-07-01,"11",1046.43
2025-08-01,"11",1047.14
2025-09-01,"11",1046.77
2025-10-01,"11",1049.51
2025-11-01,"11",1050.33
2025-12-01,"11",1052.43
2026-01-01,"11",1056.32
2026-02-01,"11",1057.96
2026-03-01,"11",1057.4
2026-04-01,"11",1053.89
2026-05-01,"11",1051.85
2026-06-01,"11",1049.04
2026-07-01,"11",1047.04
2026-08-01,"11",1048.08
2026-09-01,"11",1048.25
2026-10-01,"11",1048.38
2026-11-01,"11",1047.3
2026-12-01,"11",1047.8
2027-01-01,"11",1049.01
2027-02-01,"11",1048.15
2027-03-01,"11",1044.9
2027-04-01,"11",1039.15
2027-05-01,"11",1035.13
2027-06-01,"11",1030.09
2027-07-01,"11",1026.36
2027-08-01,"11",1024.42
2027-09-01,"11",1024.28
2027-10-01,"11",1027.46
2027-11-01,"11",1028.54
2027-12-01,"11",1030.7
2028-01-01,"11",1031.46
2028-02-01,"11",1030.76
2028-03-01,"11",1026.58
2028-04-01,"11",1020.47
2028-05-01,"11",1015.59
2028-06-01,"11",1009.09
2028-07-01,"11",1003.97
2028-08-01,"11",1001.68
2028-09-01,"11",999.1
2028-10-01,"11",1002.39
2028-11-01,"11",1004.38
2028-12-01,"11",1007.28
2029-01-01,"11",1007.84
2029-02-01,"11",1006.98
2029-03-01,"11",1002.19
2029-04-01,"11",996.27
2029-05-01,"11",990.84
2029-06-01,"11",983.43
2029-07-01,"11",977.95
2029-08-01,"11",974.51
2029-09-01,"11",972.85
2029-10-01,"11",978.57
2029-11-01,"11",980.82
2029-12-01,"11",982.05
2030-01-01,"11",989.87
2030-02-01,"11",994.91
2030-03-01,"11",994.42
2030-04-01,"11",990.99
2030-05-01,"11",990.37
2030-06-01,"11",986.37
2030-07-01,"11",985.07
2030-08-01,"11",994.1
2030-09-01,"11",998.88
2030-10-01,"11",1003.23
2030-11-01,"11",1004.73
2030-12-01,"11",1007.77
2031-01-01,"11",1009.26
2031-02-01,"11",1008.29
2031-03-01,"11",1005.07
2031-04-01,"11",998.75
2031-05-01,"11",993.91
2031-06-01,"11",989.68
2031-07-01,"11",987.92
2031-08-01,"11",994
2031-09-01,"11",996.18
2031-10-01,"11",1001.46
2031-11-01,"11",1003.46
2031-12-01,"11",1006.29
2032-01-01,"11",1009.13
2032-02-01,"11",1007.69
2032-03-01,"11",1004.75
2032-04-01,"11",999.61
2032-05-01,"11",995.52
2032-06-01,"11",991
2032-07-01,"11",988.59
2032-08-01,"11",993.19
2032-09-01,"11",994.74
2032-10-01,"11",998.93
2032-11-01,"11",1001.76
2032-12-01,"11",1006.04
2033-01-01,"11",1008.97
2033-02-01,"11",1009.16
2033-03-01,"11",1006.28
2033-04-01,"11",1000.37
2033-05-01,"11",996.71
2033-06-01,"11",993.69
2033-07-01,"11",996.57
2033-08-01,"11",1010.72
2033-09-01,"11",1020.27
2033-10-01,"11",1024.16
2033-11-01,"11",1026.79
2033-12-01,"11",1030.55
2034-01-01,"11",1031.83
2034-02-01,"11",1031.65
2034-03-01,"11",1027.88
2034-04-01,"11",1021.64
2034-05-01,"11",1017.67
2034-06-01,"11",1014.66
2034-07-01,"11",1014.15
2034-08-01,"11",1023.01
2034-09-01,"11",1029.74
2034-10-01,"11",1030.29
2034-11-01,"11",1029.85
2034-12-01,"11",1030.78
2035-01-01,"11",1034.01
2035-02-01,"11",1033.75
2035-03-01,"11",1031.82
2035-04-01,"11",1028
2035-05-01,"11",1024.12
2035-06-01,"11",1018.64
2035-07-01,"11",1015.53
2035-08-01,"11",1020.9
2035-09-01,"11",1023.9
2035-10-01,"11",1027.59
2035-11-01,"11",1028.37
2035-12-01,"11",1034.39
2036-01-01,"11",1037.53
2036-02-01,"11",1038.22
2036-03-01,"11",1037.22
2036-04-01,"11",1036.32
2036-05-01,"11",1035.93
2036-06-01,"11",1035.87
2036-07-01,"11",1037.24
2036-08-01,"11",1040.53
2036-09-01,"11",1042.71
2036-10-01,"11",1045.76
2036-11-01,"11",1047.28
2036-12-01,"11",1050.4
2037-01-01,"11",1053.25
2037-02-01,"11",1053.89
2037-03-01,"11",1052.71
2037-04-01,"11",1049.44
2037-05-01,"11",1047.27
2037-06-01,"11",1042.47
2037-07-01,"11",1037.42
2037-08-01,"11",1037.74
2037-09-01,"11",1035.94
2037-10-01,"11",1036.48
2037-11-01,"11",1035.71
2037-12-01,"11",1036.41
2038-01-01,"11",1038.69
2038-02-01,"11",1038.04
2038-03-01,"11",1035.31
2038-04-01,"11",1029.9
2038-05-01,"11",1025.83
2038-06-01,"11",1019.95
2038-07-01,"11",1016.61
2038-08-01,"11",1015.36
2038-09-01,"11",1014.3
2038-10-01,"11",1017.45
2038-11-01,"11",1020.45
2038-12-01,"11",1023.17
2039-01-01,"11",1024.95
2039-02-01,"11",1024.22
2039-03-01,"11",1019.57
2039-04-01,"11",1013.76
2039-05-01,"11",1008.41
2039-06-01,"11",1001.71
2039-07-01,"11",999.83
2039-08-01,"11",1006.92
2039-09-01,"11",1010.09
2039-10-01,"11",1014.1
2039-11-01,"11",1016.23
2039-12-01,"11",1020.1
2040-01-01,"11",1023.06
2040-02-01,"11",1022.36
2040-03-01,"11",1018.2
2040-04-01,"11",1012.32
2040-05-01,"11",1007.38
2040-06-01,"11",1001.42
2040-07-01,"11",998.87
2040-08-01,"11",1004.3
2040-09-01,"11",1007.17
2040-10-01,"11",1012.24
2040-11-01,"11",1014.42
2040-12-01,"11",1018
2041-01-01,"11",1022.71
2041-02-01,"11",1022.55
2041-03-01,"11",1018.93
2041-04-01,"11",1013.48
2041-05-01,"11",1008.71
2041-06-01,"11",1003.73
2041-07-01,"11",1001.51
2041-08-01,"11",1005.59
2041-09-01,"11",1007.81
2041-10-01,"11",1011.99
2041-11-01,"11",1014.52
2041-12-01,"11",1018.53
2042-01-01,"11",1023.57
2042-02-01,"11",1025.74
2042-03-01,"11",1025.43
2042-04-01,"11",1022.21
2042-05-01,"11",1019.56
2042-06-01,"11",1016.15
2042-07-01,"11",1017.68
2042-08-01,"11",1023.63
2042-09-01,"11",1028.42
2042-10-01,"11",1029.22
2042-11-01,"11",1029.3
2042-12-01,"11",1030.81
2043-01-01,"11",1033.78
2043-02-01,"11",1032.97
2043-03-01,"11",1029.66
2043-04-01,"11",1023.24
2043-05-01,"11",1018.25
2043-06-01,"11",1011.76
2043-07-01,"11",1007.95
2043-08-01,"11",1005.09
2043-09-01,"11",1002.6
2043-10-01,"11",1006.65
2043-11-01,"11",1008.45
2043-12-01,"11",1011.84
2044-01-01,"11",1015.56
2044-02-01,"11",1016.02
2044-03-01,"11",1017.09
2044-04-01,"11",1013.4
2044-05-01,"11",1011.19
2044-06-01,"11",1009.21
