"datetime","realization","MDE_ele"
2023-01-01,"19",1052.21
2023-02-01,"19",1052
2023-03-01,"19",1050.48
2023-04-01,"19",1046.17
2023-05-01,"19",1042.69
2023-06-01,"19",1038.24
2023-07-01,"19",1035.03
2023-08-01,"19",1034.13
2023-09-01,"19",1032.54
2023-10-01,"19",1034.35
2023-11-01,"19",1033.71
2023-12-01,"19",1034.23
2024-01-01,"19",1035.54
2024-02-01,"19",1034.88
2024-03-01,"19",1032.66
2024-04-01,"19",1027.63
2024-05-01,"19",1023.79
2024-06-01,"19",1018.64
2024-07-01,"19",1015.4
2024-08-01,"19",1014.68
2024-09-01,"19",1012.93
2024-10-01,"19",1015.85
2024-11-01,"19",1017.56
2024-12-01,"19",1020.66
2025-01-01,"19",1024.1
2025-02-01,"19",1025.77
2025-03-01,"19",1024.91
2025-04-01,"19",1020.75
2025-05-01,"19",1018.02
2025-06-01,"19",1013.96
2025-07-01,"19",1011.67
2025-08-01,"19",1011.7
2025-09-01,"19",1011.22
2025-10-01,"19",1014.89
2025-11-01,"19",1017.25
2025-12-01,"19",1020.81
2026-01-01,"19",1024.74
2026-02-01,"19",1027.08
2026-03-01,"19",1026.83
2026-04-01,"19",1023.82
2026-05-01,"19",1023
2026-06-01,"19",1020.61
2026-07-01,"19",1019.46
2026-08-01,"19",1019.84
2026-09-01,"19",1020.15
2026-10-01,"19",1023.14
2026-11-01,"19",1024.78
2026-12-01,"19",1027.4
2027-01-01,"19",1032.92
2027-02-01,"19",1034.98
2027-03-01,"19",1035.35
2027-04-01,"19",1033.81
2027-05-01,"19",1032.24
2027-06-01,"19",1029.32
2027-07-01,"19",1027.19
2027-08-01,"19",1028.09
2027-09-01,"19",1028.27
2027-10-01,"19",1031.75
2027-11-01,"19",1032.37
2027-12-01,"19",1038.15
2028-01-01,"19",1039.34
2028-02-01,"19",1039.23
2028-03-01,"19",1036.57
2028-04-01,"19",1032.72
2028-05-01,"19",1029.5
2028-06-01,"19",1024.88
2028-07-01,"19",1021.11
2028-08-01,"19",1019.09
2028-09-01,"19",1017.26
2028-10-01,"19",1020.69
2028-11-01,"19",1022.39
2028-12-01,"19",1025.87
2029-01-01,"19",1029.82
2029-02-01,"19",1031.27
2029-03-01,"19",1030.67
2029-04-01,"19",1027.79
2029-05-01,"19",1026.11
2029-06-01,"19",1022.84
2029-07-01,"19",1022.68
2029-08-01,"19",1025.13
2029-09-01,"19",1025.97
2029-10-01,"19",1029.61
2029-11-01,"19",1031.56
2029-12-01,"19",1034.58
2030-01-01,"19",1039.02
2030-02-01,"19",1040.83
2030-03-01,"19",1040.73
2030-04-01,"19",1037.81
2030-05-01,"19",1036.22
2030-06-01,"19",1033.12
2030-07-01,"19",1032.79
2030-08-01,"19",1034.58
2030-09-01,"19",1035.81
2030-10-01,"19",1036.41
2030-11-01,"19",1037.21
2030-12-01,"19",1038.17
