"datetime","realization","MDE_ele"
2023-01-01,"29",1052.49
2023-02-01,"29",1051.91
2023-03-01,"29",1049.3
2023-04-01,"29",1044.9
2023-05-01,"29",1041.29
2023-06-01,"29",1036.61
2023-07-01,"29",1033.18
2023-08-01,"29",1031.69
2023-09-01,"29",1029.8
2023-10-01,"29",1030.2
2023-11-01,"29",1029.43
2023-12-01,"29",1030.5
2024-01-01,"29",1033.65
2024-02-01,"29",1035.27
2024-03-01,"29",1033.52
2024-04-01,"29",1029.5
2024-05-01,"29",1026.24
2024-06-01,"29",1021.07
2024-07-01,"29",1018.01
2024-08-01,"29",1016.28
2024-09-01,"29",1014.97
2024-10-01,"29",1017.93
2024-11-01,"29",1019.77
2024-12-01,"29",1022.7
2025-01-01,"29",1027.45
2025-02-01,"29",1029.24
2025-03-01,"29",1028.67
2025-04-01,"29",1024.78
2025-05-01,"29",1022.33
2025-06-01,"29",1018.64
2025-07-01,"29",1017.98
2025-08-01,"29",1018.48
2025-09-01,"29",1018.52
2025-10-01,"29",1022.23
2025-11-01,"29",1023.88
2025-12-01,"29",1027
2026-01-01,"29",1029.07
2026-02-01,"29",1029.35
2026-03-01,"29",1028.42
2026-04-01,"29",1023.87
2026-05-01,"29",1020.47
2026-06-01,"29",1014.97
2026-07-01,"29",1009.55
2026-08-01,"29",1006.54
2026-09-01,"29",1004.13
2026-10-01,"29",1007
2026-11-01,"29",1010.2
2026-12-01,"29",1014.57
2027-01-01,"29",1019.91
2027-02-01,"29",1023.2
2027-03-01,"29",1023.59
2027-04-01,"29",1022.67
2027-05-01,"29",1021.62
2027-06-01,"29",1019.48
2027-07-01,"29",1018.7
2027-08-01,"29",1021.24
2027-09-01,"29",1021.91
2027-10-01,"29",1026.57
2027-11-01,"29",1028.47
2027-12-01,"29",1031.39
2028-01-01,"29",1033.33
2028-02-01,"29",1033.46
2028-03-01,"29",1030.88
2028-04-01,"29",1026.08
2028-05-01,"29",1021.48
2028-06-01,"29",1016.42
2028-07-01,"29",1014.25
2028-08-01,"29",1013.34
2028-09-01,"29",1012.32
2028-10-01,"29",1016.12
2028-11-01,"29",1017.38
2028-12-01,"29",1020.79
2029-01-01,"29",1024.94
2029-02-01,"29",1025.88
2029-03-01,"29",1024.95
2029-04-01,"29",1021.09
2029-05-01,"29",1018.14
2029-06-01,"29",1015.46
2029-07-01,"29",1013.9
2029-08-01,"29",1014.78
2029-09-01,"29",1016.97
2029-10-01,"29",1020.63
2029-11-01,"29",1022.71
2029-12-01,"29",1025.94
2030-01-01,"29",1028.77
2030-02-01,"29",1029.45
2030-03-01,"29",1027.29
2030-04-01,"29",1021.99
2030-05-01,"29",1017.11
2030-06-01,"29",1011.74
2030-07-01,"29",1005.85
2030-08-01,"29",1004.56
2030-09-01,"29",1002.08
2030-10-01,"29",1005.76
2030-11-01,"29",1007.85
2030-12-01,"29",1011.82
2031-01-01,"29",1015.11
2031-02-01,"29",1016.49
2031-03-01,"29",1017.51
2031-04-01,"29",1013.12
2031-05-01,"29",1009.53
2031-06-01,"29",1003.38
2031-07-01,"29",999.34
2031-08-01,"29",998.65
2031-09-01,"29",997.05
2031-10-01,"29",1002.37
2031-11-01,"29",1004.96
2031-12-01,"29",1010.15
2032-01-01,"29",1023.13
2032-02-01,"29",1032.87
2032-03-01,"29",1039.87
2032-04-01,"29",1038.17
2032-05-01,"29",1037.1
2032-06-01,"29",1035.69
2032-07-01,"29",1036.56
2032-08-01,"29",1045.3
2032-09-01,"29",1050.47
2032-10-01,"29",1051.83
2032-11-01,"29",1052.07
2032-12-01,"29",1053.84
2033-01-01,"29",1055.59
2033-02-01,"29",1055.3
2033-03-01,"29",1053.53
2033-04-01,"29",1048.66
2033-05-01,"29",1045.61
2033-06-01,"29",1040.92
2033-07-01,"29",1037.58
2033-08-01,"29",1035.83
2033-09-01,"29",1034.74
2033-10-01,"29",1035.34
2033-11-01,"29",1033.92
2033-12-01,"29",1035.68
2034-01-01,"29",1040.03
2034-02-01,"29",1042.38
2034-03-01,"29",1045.07
2034-04-01,"29",1041.45
2034-05-01,"29",1040.09
2034-06-01,"29",1037.11
2034-07-01,"29",1035.23
2034-08-01,"29",1034.4
2034-09-01,"29",1033.53
2034-10-01,"29",1036.98
2034-11-01,"29",1039.52
2034-12-01,"29",1042.85
2035-01-01,"29",1046.81
2035-02-01,"29",1048.29
2035-03-01,"29",1046.39
2035-04-01,"29",1044.41
2035-05-01,"29",1043.1
2035-06-01,"29",1040.68
2035-07-01,"29",1040.58
2035-08-01,"29",1041.72
2035-09-01,"29",1042.08
2035-10-01,"29",1045.25
2035-11-01,"29",1047.52
2035-12-01,"29",1049.52
2036-01-01,"29",1052.07
2036-02-01,"29",1052.74
2036-03-01,"29",1052.92
2036-04-01,"29",1050.2
2036-05-01,"29",1048.16
2036-06-01,"29",1045.21
2036-07-01,"29",1043.93
2036-08-01,"29",1045.23
2036-09-01,"29",1046.43
