"datetime","realization","MDE_ele"
2023-01-01,"18",1058.91
2023-02-01,"18",1064.27
2023-03-01,"18",1065.57
2023-04-01,"18",1063.26
2023-05-01,"18",1062.13
2023-06-01,"18",1058.59
2023-07-01,"18",1055.87
2023-08-01,"18",1055.44
2023-09-01,"18",1054.36
2023-10-01,"18",1057.17
2023-11-01,"18",1057.8
2023-12-01,"18",1059.67
2024-01-01,"18",1062.48
2024-02-01,"18",1063.66
2024-03-01,"18",1063.68
2024-04-01,"18",1060.9
2024-05-01,"18",1058.93
2024-06-01,"18",1056.15
2024-07-01,"18",1054.71
2024-08-01,"18",1055.53
2024-09-01,"18",1055.31
2024-10-01,"18",1058.89
2024-11-01,"18",1060.01
2024-12-01,"18",1061.83
2025-01-01,"18",1064.31
2025-02-01,"18",1064.93
2025-03-01,"18",1064.28
2025-04-01,"18",1061.06
2025-05-01,"18",1058.93
2025-06-01,"18",1055.81
2025-07-01,"18",1054.5
2025-08-01,"18",1055.4
2025-09-01,"18",1055.01
2025-10-01,"18",1055.02
2025-11-01,"18",1054.31
2025-12-01,"18",1055.15
2026-01-01,"18",1056.76
2026-02-01,"18",1056.95
2026-03-01,"18",1054.93
2026-04-01,"18",1050.06
2026-05-01,"18",1046.51
2026-06-01,"18",1041.74
2026-07-01,"18",1038.39
2026-08-01,"18",1037.03
2026-09-01,"18",1035.39
2026-10-01,"18",1037.81
2026-11-01,"18",1039.07
2026-12-01,"18",1041.45
2027-01-01,"18",1044.5
2027-02-01,"18",1046.14
2027-03-01,"18",1045.41
2027-04-01,"18",1042.13
2027-05-01,"18",1040.92
2027-06-01,"18",1038.25
2027-07-01,"18",1036.7
2027-08-01,"18",1036.56
2027-09-01,"18",1036.37
2027-10-01,"18",1038.64
2027-11-01,"18",1039.65
2027-12-01,"18",1041.6
2028-01-01,"18",1046.51
2028-02-01,"18",1048.18
2028-03-01,"18",1048.27
2028-04-01,"18",1046.57
2028-05-01,"18",1044.83
2028-06-01,"18",1041.81
2028-07-01,"18",1039.53
2028-08-01,"18",1040.09
2028-09-01,"18",1039.98
2028-10-01,"18",1043.01
2028-11-01,"18",1043.35
2028-12-01,"18",1048.59
