"datetime","realization","MDE_ele"
2023-01-01,"30",1053.53
2023-02-01,"30",1054.77
2023-03-01,"30",1052.95
2023-04-01,"30",1049.07
2023-05-01,"30",1045.92
2023-06-01,"30",1041.03
2023-07-01,"30",1038.08
2023-08-01,"30",1036.3
2023-09-01,"30",1034.88
2023-10-01,"30",1037.26
2023-11-01,"30",1038.62
2023-12-01,"30",1040.99
2024-01-01,"30",1044.96
2024-02-01,"30",1046.01
2024-03-01,"30",1044.52
2024-04-01,"30",1039.77
2024-05-01,"30",1036.23
2024-06-01,"30",1032.65
2024-07-01,"30",1031.83
2024-08-01,"30",1033.01
2024-09-01,"30",1033.5
2024-10-01,"30",1034.28
2024-11-01,"30",1033.45
2024-12-01,"30",1034.45
2025-01-01,"30",1037.18
2025-02-01,"30",1038.1
2025-03-01,"30",1037.88
2025-04-01,"30",1034.15
2025-05-01,"30",1031.53
2025-06-01,"30",1026.97
2025-07-01,"30",1022.61
2025-08-01,"30",1020.58
2025-09-01,"30",1018.94
2025-10-01,"30",1021.59
2025-11-01,"30",1024.57
2025-12-01,"30",1028.65
2026-01-01,"30",1033.22
2026-02-01,"30",1035.88
2026-03-01,"30",1035.83
2026-04-01,"30",1034.53
2026-05-01,"30",1033.17
2026-06-01,"30",1030.77
2026-07-01,"30",1029.63
2026-08-01,"30",1031.66
2026-09-01,"30",1031.94
2026-10-01,"30",1033.71
2026-11-01,"30",1033.15
2026-12-01,"30",1033.99
2027-01-01,"30",1036.3
2027-02-01,"30",1036.75
2027-03-01,"30",1034.54
2027-04-01,"30",1030.1
2027-05-01,"30",1025.85
2027-06-01,"30",1021.2
2027-07-01,"30",1019.47
2027-08-01,"30",1019.02
2027-09-01,"30",1018.26
2027-10-01,"30",1021.6
2027-11-01,"30",1022.46
2027-12-01,"30",1025.44
2028-01-01,"30",1029.66
2028-02-01,"30",1031.12
2028-03-01,"30",1029.54
2028-04-01,"30",1024.1
2028-05-01,"30",1019.2
2028-06-01,"30",1012.82
2028-07-01,"30",1005.62
2028-08-01,"30",1002.98
2028-09-01,"30",1001.01
2028-10-01,"30",1004.52
2028-11-01,"30",1006.3
2028-12-01,"30",1009.34
2029-01-01,"30",1012.86
2029-02-01,"30",1014.09
2029-03-01,"30",1013.44
2029-04-01,"30",1009.25
2029-05-01,"30",1005.51
2029-06-01,"30",1000.84
2029-07-01,"30",995.41
2029-08-01,"30",996.63
2029-09-01,"30",996.06
2029-10-01,"30",1000.38
2029-11-01,"30",1003.06
2029-12-01,"30",1007.64
2030-01-01,"30",1011.44
2030-02-01,"30",1012.89
2030-03-01,"30",1013.25
2030-04-01,"30",1009.21
2030-05-01,"30",1005.73
2030-06-01,"30",999.4
2030-07-01,"30",995.14
2030-08-01,"30",993.93
2030-09-01,"30",992.55
2030-10-01,"30",997.99
2030-11-01,"30",1000.65
2030-12-01,"30",1005.96
2031-01-01,"30",1019.98
2031-02-01,"30",1029.85
2031-03-01,"30",1037.72
2031-04-01,"30",1037.88
2031-05-01,"30",1038.47
2031-06-01,"30",1036.91
2031-07-01,"30",1036.42
2031-08-01,"30",1043.11
2031-09-01,"30",1046.84
2031-10-01,"30",1048.23
2031-11-01,"30",1048.48
2031-12-01,"30",1050.29
2032-01-01,"30",1052
2032-02-01,"30",1051.62
2032-03-01,"30",1049.75
2032-04-01,"30",1044.72
2032-05-01,"30",1041.54
2032-06-01,"30",1036.7
2032-07-01,"30",1033.22
2032-08-01,"30",1031.36
2032-09-01,"30",1030.18
2032-10-01,"30",1030.73
2032-11-01,"30",1029.2
2032-12-01,"30",1030.93
2033-01-01,"30",1038.88
2033-02-01,"30",1044.27
2033-03-01,"30",1049.63
2033-04-01,"30",1048.43
2033-05-01,"30",1050
2033-06-01,"30",1050.18
2033-07-01,"30",1051.79
2033-08-01,"30",1054.54
2033-09-01,"30",1056.37
2033-10-01,"30",1059.49
2033-11-01,"30",1061.79
2033-12-01,"30",1064.81
2034-01-01,"30",1067.94
2034-02-01,"30",1068.72
2034-03-01,"30",1066.38
2034-04-01,"30",1064.19
2034-05-01,"30",1062.65
2034-06-01,"30",1060.08
2034-07-01,"30",1059.61
2034-08-01,"30",1060.28
2034-09-01,"30",1060.23
2034-10-01,"30",1062.7
2034-11-01,"30",1064.34
2034-12-01,"30",1065.76
2035-01-01,"30",1067.98
2035-02-01,"30",1068.49
2035-03-01,"30",1068.52
2035-04-01,"30",1065.86
2035-05-01,"30",1063.86
2035-06-01,"30",1061.02
2035-07-01,"30",1059.71
2035-08-01,"30",1060.79
2035-09-01,"30",1061.79
2035-10-01,"30",1064.02
2035-11-01,"30",1065.52
2035-12-01,"30",1066.7
2036-01-01,"30",1068.6
2036-02-01,"30",1070.5
2036-03-01,"30",1071.01
2036-04-01,"30",1070.09
2036-05-01,"30",1069.54
2036-06-01,"30",1067.68
2036-07-01,"30",1067.35
2036-08-01,"30",1067.93
2036-09-01,"30",1068.08
2036-10-01,"30",1070.49
2036-11-01,"30",1070.83
2036-12-01,"30",1071.26
2037-01-01,"30",1075.37
2037-02-01,"30",1076.47
2037-03-01,"30",1075.62
2037-04-01,"30",1071.88
2037-05-01,"30",1069.79
2037-06-01,"30",1067.3
2037-07-01,"30",1067.33
2037-08-01,"30",1068.17
2037-09-01,"30",1068.27
2037-10-01,"30",1070.19
2037-11-01,"30",1071.2
2037-12-01,"30",1073.36
2038-01-01,"30",1076.57
2038-02-01,"30",1077.85
2038-03-01,"30",1077.22
2038-04-01,"30",1073.49
2038-05-01,"30",1071.65
2038-06-01,"30",1069.51
2038-07-01,"30",1067.61
2038-08-01,"30",1068.13
2038-09-01,"30",1067.7
2038-10-01,"30",1070.09
2038-11-01,"30",1070.76
2038-12-01,"30",1072.59
2039-01-01,"30",1076.2
2039-02-01,"30",1077.78
2039-03-01,"30",1077.33
2039-04-01,"30",1074.19
2039-05-01,"30",1072.38
2039-06-01,"30",1069.87
2039-07-01,"30",1068.09
2039-08-01,"30",1069.05
2039-09-01,"30",1069.24
2039-10-01,"30",1071.33
2039-11-01,"30",1072.09
2039-12-01,"30",1073.92
2040-01-01,"30",1076.53
2040-02-01,"30",1077.13
2040-03-01,"30",1075.75
2040-04-01,"30",1072.08
2040-05-01,"30",1069.97
2040-06-01,"30",1067.1
2040-07-01,"30",1065.54
2040-08-01,"30",1065.59
2040-09-01,"30",1066.72
2040-10-01,"30",1069.27
2040-11-01,"30",1070.11
2040-12-01,"30",1071.85
2041-01-01,"30",1072.78
2041-02-01,"30",1072.46
2041-03-01,"30",1069.31
2041-04-01,"30",1064.54
2041-05-01,"30",1060.8
2041-06-01,"30",1055.82
2041-07-01,"30",1052.02
2041-08-01,"30",1050.54
2041-09-01,"30",1048.66
2041-10-01,"30",1048.67
2041-11-01,"30",1047.95
2041-12-01,"30",1048.37
2042-01-01,"30",1049.8
2042-02-01,"30",1049.92
2042-03-01,"30",1046.94
2042-04-01,"30",1042.94
2042-05-01,"30",1039.43
2042-06-01,"30",1034.5
2042-07-01,"30",1031.27
2042-08-01,"30",1029.75
2042-09-01,"30",1029.21
2042-10-01,"30",1033.91
2042-11-01,"30",1036.72
2042-12-01,"30",1040.02
2043-01-01,"30",1048.49
2043-02-01,"30",1053.06
2043-03-01,"30",1053.28
2043-04-01,"30",1049.81
2043-05-01,"30",1047.53
2043-06-01,"30",1043.07
2043-07-01,"30",1042.09
2043-08-01,"30",1049.12
2043-09-01,"30",1052.91
2043-10-01,"30",1054
