"datetime","realization","MDE_ele"
2023-01-01,"3",1052.86
2023-02-01,"3",1052.07
2023-03-01,"3",1049.59
2023-04-01,"3",1044.51
2023-05-01,"3",1040.32
2023-06-01,"3",1036.32
2023-07-01,"3",1033.21
2023-08-01,"3",1032.26
2023-09-01,"3",1032.67
2023-10-01,"3",1034.81
2023-11-01,"3",1035.48
2023-12-01,"3",1037.29
2024-01-01,"3",1038.46
2024-02-01,"3",1037.81
2024-03-01,"3",1035.19
2024-04-01,"3",1029.71
2024-05-01,"3",1024.75
2024-06-01,"3",1019.34
2024-07-01,"3",1013.57
2024-08-01,"3",1013.63
2024-09-01,"3",1011.71
2024-10-01,"3",1014.62
2024-11-01,"3",1016.05
2024-12-01,"3",1019.32
2025-01-01,"3",1024.29
2025-02-01,"3",1026.89
2025-03-01,"3",1028.08
2025-04-01,"3",1024.02
2025-05-01,"3",1020.38
2025-06-01,"3",1014.08
2025-07-01,"3",1008.35
2025-08-01,"3",1007.45
2025-09-01,"3",1004.4
2025-10-01,"3",1009.07
2025-11-01,"3",1011.12
2025-12-01,"3",1015.72
2026-01-01,"3",1029.86
2026-02-01,"3",1038.92
2026-03-01,"3",1045.29
2026-04-01,"3",1044.43
2026-05-01,"3",1044.4
2026-06-01,"3",1044
2026-07-01,"3",1045.01
2026-08-01,"3",1051.53
2026-09-01,"3",1055.96
2026-10-01,"3",1057.3
2026-11-01,"3",1057.53
2026-12-01,"3",1059.26
2027-01-01,"3",1060.88
2027-02-01,"3",1060.51
2027-03-01,"3",1058.71
2027-04-01,"3",1053.86
2027-05-01,"3",1050.8
2027-06-01,"3",1046.13
2027-07-01,"3",1042.77
2027-08-01,"3",1040.96
2027-09-01,"3",1039.79
2027-10-01,"3",1040.29
2027-11-01,"3",1038.8
2027-12-01,"3",1040.42
2028-01-01,"3",1044.71
2028-02-01,"3",1047.03
2028-03-01,"3",1049.7
2028-04-01,"3",1046.2
2028-05-01,"3",1044.9
2028-06-01,"3",1042.03
2028-07-01,"3",1040.22
2028-08-01,"3",1039.44
2028-09-01,"3",1038.62
2028-10-01,"3",1042.02
2028-11-01,"3",1044.53
2028-12-01,"3",1047.82
2029-01-01,"3",1051.66
2029-02-01,"3",1053.06
2029-03-01,"3",1051.17
2029-04-01,"3",1049.2
2029-05-01,"3",1047.89
2029-06-01,"3",1045.48
2029-07-01,"3",1045.34
2029-08-01,"3",1046.4
2029-09-01,"3",1046.71
2029-10-01,"3",1049.78
2029-11-01,"3",1051.96
2029-12-01,"3",1053.89
2030-01-01,"3",1056.44
2030-02-01,"3",1057.18
2030-03-01,"3",1057.43
2030-04-01,"3",1054.84
2030-05-01,"3",1052.96
2030-06-01,"3",1050.19
2030-07-01,"3",1049.05
2030-08-01,"3",1050.43
2030-09-01,"3",1051.71
2030-10-01,"3",1054.27
2030-11-01,"3",1056.05
2030-12-01,"3",1057.5
2031-01-01,"3",1059.49
2031-02-01,"3",1061.49
2031-03-01,"3",1062.03
2031-04-01,"3",1065.97
2031-05-01,"3",1070.49
2031-06-01,"3",1076.39
2031-07-01,"3",1084.64
2031-08-01,"3",1095.14
2031-09-01,"3",1104.11
2031-10-01,"3",1106.13
2031-11-01,"3",1106.36
2031-12-01,"3",1106.67
2032-01-01,"3",1108.58
2032-02-01,"3",1107.73
2032-03-01,"3",1105.31
2032-04-01,"3",1102.04
2032-05-01,"3",1101.02
2032-06-01,"3",1099.64
2032-07-01,"3",1100.83
2032-08-01,"3",1102.92
2032-09-01,"3",1104.65
2032-10-01,"3",1105.33
2032-11-01,"3",1105.2
2032-12-01,"3",1106.12
2033-01-01,"3",1107.26
2033-02-01,"3",1106.6
2033-03-01,"3",1104.36
2033-04-01,"3",1099.65
2033-05-01,"3",1097.2
2033-06-01,"3",1094.34
2033-07-01,"3",1091.63
2033-08-01,"3",1090.58
2033-09-01,"3",1088.87
2033-10-01,"3",1090.05
2033-11-01,"3",1089.62
2033-12-01,"3",1090.31
2034-01-01,"3",1091.8
2034-02-01,"3",1091.28
2034-03-01,"3",1089
2034-04-01,"3",1084.5
2034-05-01,"3",1081.86
2034-06-01,"3",1078.38
2034-07-01,"3",1075.54
2034-08-01,"3",1074.78
2034-09-01,"3",1073.49
2034-10-01,"3",1074.38
2034-11-01,"3",1073.93
2034-12-01,"3",1074.59
2035-01-01,"3",1077.05
2035-02-01,"3",1077.53
2035-03-01,"3",1076.01
2035-04-01,"3",1072.2
2035-05-01,"3",1069.95
2035-06-01,"3",1066.94
2035-07-01,"3",1065.24
2035-08-01,"3",1065.14
2035-09-01,"3",1066.13
2035-10-01,"3",1068.55
2035-11-01,"3",1069.25
2035-12-01,"3",1070.85
2036-01-01,"3",1071.88
2036-02-01,"3",1071.63
2036-03-01,"3",1068.56
2036-04-01,"3",1063.86
2036-05-01,"3",1060.22
2036-06-01,"3",1055.33
2036-07-01,"3",1051.62
2036-08-01,"3",1050.24
2036-09-01,"3",1048.47
2036-10-01,"3",1048.57
2036-11-01,"3",1047.96
2036-12-01,"3",1048.47
2037-01-01,"3",1049.86
2037-02-01,"3",1049.94
2037-03-01,"3",1046.92
2037-04-01,"3",1042.87
2037-05-01,"3",1039.33
2037-06-01,"3",1034.36
2037-07-01,"3",1031.1
2037-08-01,"3",1029.54
2037-09-01,"3",1028.97
2037-10-01,"3",1031.33
2037-11-01,"3",1032.14
2037-12-01,"3",1033.87
2038-01-01,"3",1042.83
2038-02-01,"3",1048.93
2038-03-01,"3",1050.64
2038-04-01,"3",1048.45
2038-05-01,"3",1047.49
2038-06-01,"3",1043.94
2038-07-01,"3",1041.28
2038-08-01,"3",1041.09
2038-09-01,"3",1040.22
2038-10-01,"3",1041.39
2038-11-01,"3",1040.53
2038-12-01,"3",1041.37
2039-01-01,"3",1042.67
2039-02-01,"3",1042.42
2039-03-01,"3",1040.79
2039-04-01,"3",1036.22
2039-05-01,"3",1032.47
2039-06-01,"3",1027.69
2039-07-01,"3",1024.2
2039-08-01,"3",1023.16
2039-09-01,"3",1021.41
2039-10-01,"3",1025.71
2039-11-01,"3",1027.12
2039-12-01,"3",1029.31
2040-01-01,"3",1033.15
2040-02-01,"3",1034.74
2040-03-01,"3",1034.9
2040-04-01,"3",1032.13
2040-05-01,"3",1030.58
2040-06-01,"3",1027.91
2040-07-01,"3",1027.35
