"datetime","realization","MDE_ele"
2023-01-01,"10",1051.96
2023-02-01,"10",1051.3
2023-03-01,"10",1050.06
2023-04-01,"10",1046.06
2023-05-01,"10",1042.77
2023-06-01,"10",1038.46
2023-07-01,"10",1035.64
2023-08-01,"10",1035.35
2023-09-01,"10",1035.44
2023-10-01,"10",1038.33
2023-11-01,"10",1040.39
2023-12-01,"10",1042.08
2024-01-01,"10",1044.66
2024-02-01,"10",1047.19
2024-03-01,"10",1048.16
2024-04-01,"10",1047.54
2024-05-01,"10",1047.29
2024-06-01,"10",1045.59
2024-07-01,"10",1045.62
2024-08-01,"10",1046.66
2024-09-01,"10",1047.21
2024-10-01,"10",1050.27
2024-11-01,"10",1051.07
2024-12-01,"10",1051.96
2025-01-01,"10",1056.53
2025-02-01,"10",1057.79
2025-03-01,"10",1056.93
2025-04-01,"10",1058.25
2025-05-01,"10",1061.13
2025-06-01,"10",1063.96
2025-07-01,"10",1070.22
2025-08-01,"10",1080.27
2025-09-01,"10",1084.77
2025-10-01,"10",1086.57
2025-11-01,"10",1087.52
2025-12-01,"10",1089.54
2026-01-01,"10",1091.06
2026-02-01,"10",1090.65
2026-03-01,"10",1088.58
2026-04-01,"10",1083.9
2026-05-01,"10",1081.62
2026-06-01,"10",1078.91
2026-07-01,"10",1076.36
2026-08-01,"10",1075.58
2026-09-01,"10",1074.1
2026-10-01,"10",1075.67
2026-11-01,"10",1075.54
2026-12-01,"10",1076.58
2027-01-01,"10",1078.4
2027-02-01,"10",1078.1
2027-03-01,"10",1075.94
2027-04-01,"10",1072.83
2027-05-01,"10",1071.72
2027-06-01,"10",1069.83
2027-07-01,"10",1068.84
2027-08-01,"10",1070.12
2027-09-01,"10",1070.39
2027-10-01,"10",1071.53
2027-11-01,"10",1071.31
2027-12-01,"10",1072.22
2028-01-01,"10",1074.71
2028-02-01,"10",1075.18
2028-03-01,"10",1073.66
2028-04-01,"10",1069.58
2028-05-01,"10",1066.61
2028-06-01,"10",1061.05
2028-07-01,"10",1053.93
2028-08-01,"10",1052.3
2028-09-01,"10",1052.01
2028-10-01,"10",1052.56
2028-11-01,"10",1051.53
2028-12-01,"10",1051.84
2029-01-01,"10",1053.66
2029-02-01,"10",1054.02
2029-03-01,"10",1051.34
2029-04-01,"10",1046.83
2029-05-01,"10",1043.5
2029-06-01,"10",1038.86
2029-07-01,"10",1035.62
2029-08-01,"10",1034.95
2029-09-01,"10",1033.67
2029-10-01,"10",1033.83
2029-11-01,"10",1033.2
2029-12-01,"10",1033.79
2030-01-01,"10",1034.6
2030-02-01,"10",1034.1
2030-03-01,"10",1030.21
2030-04-01,"10",1025.27
2030-05-01,"10",1020.86
2030-06-01,"10",1014.83
2030-07-01,"10",1010.56
2030-08-01,"10",1008.08
2030-09-01,"10",1006.92
2030-10-01,"10",1012.3
2030-11-01,"10",1015.55
2030-12-01,"10",1019.33
2031-01-01,"10",1030.27
2031-02-01,"10",1037.45
2031-03-01,"10",1038.6
2031-04-01,"10",1035.68
2031-05-01,"10",1033.3
2031-06-01,"10",1028.75
2031-07-01,"10",1026.88
2031-08-01,"10",1032.95
2031-09-01,"10",1035.97
2031-10-01,"10",1037.27
2031-11-01,"10",1036.51
2031-12-01,"10",1037.47
2032-01-01,"10",1038.95
2032-02-01,"10",1038.83
